"mon_feature_id","date_time","sample_begin_depth","institution_abbr","preservative_abbr","Ca_Diss_Water","Cl_Diss_Water","DMS_Tot_Water","EC_Phys_Water","F_Diss_Water","K_Diss_Water","KJEL_N_Tot_Water","Mg_Diss_Water","Na_Diss_Water","NH4_N_Diss_Water","NO3_NO2_N_Diss_Water","P_Tot_Water","pH_Diss_Water","PO4_P_Diss_Water","Si_Diss_Water","SO4_Diss_Water","TAL_Diss_Water","Station","Qat"
101979,1990-09-18 14:10:00,0,"DWS-RQIS","HGCL2",11.2,58.4,165,31.8,0.15,0.15,,7.3,30.5,0.049,0.483,,7.61,0.035,5.55,13.5,34.2,"G2H020Q01","G22H"
101979,1990-09-25 14:33:00,0,"DWS-RQIS","NONE",,,,33.8,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1990-10-02 14:35:00,0,"DWS-RQIS","NONE",,,,38.7,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1990-10-09 14:00:00,0,"DWS-RQIS","NONE",,,,19,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1990-10-16 13:10:00,0,"DWS-RQIS","NONE",,,,15.6,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1990-10-23 13:53:00,0,"DWS-RQIS","HGCL2",9.6,47.8,130,20.4,0.18,1.96,,4.9,23.6,0.041,0.362,,7.54,0.013,6.07,8.4,26.3,"G2H020Q01","G22H"
101979,1990-10-30 13:35:00,0,"DWS-RQIS","NONE",,,,16.6,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1990-11-06 14:00:00,0,"DWS-RQIS","NONE",,,,13.3,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1990-11-12 10:10:00,0,"DWS-RQIS","HGCL2",14.8,42.6,178,29.6,0.31,3.33,,7.9,27.2,0.02,0.668,,7.56,0.036,6.92,14.9,52.5,"G2H020Q01","G22H"
101979,1990-11-20 13:42:00,0,"DWS-RQIS","NONE",,,,32.4,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1990-11-27 14:45:00,0,"DWS-RQIS","NONE",,,,23.2,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1990-12-04 13:30:00,0,"DWS-RQIS","NONE",,,,10.4,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1990-12-11 13:45:00,0,"DWS-RQIS","HGCL2",4.7,24,67,11.5,0.14,1.32,,2.8,10.8,0.05,0.1,,7.66,0.026,2.68,5.7,13.6,"G2H020Q01","G22H"
101979,1990-12-18 13:27:00,0,"DWS-RQIS","NONE",,,,9.5,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1990-12-25 11:57:00,0,"DWS-RQIS","NONE",,,,9.5,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-01-01 09:55:00,0,"DWS-RQIS","NONE",,,,10.2,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-01-05 13:00:00,0,"DWS-RQIS","HGCL2",3.7,18.9,55,10.4,0.13,0.77,,2.3,10.2,0.02,0.02,,8.64,0.009,2.13,4.2,11.7,"G2H020Q01","G22H"
101979,1991-01-08 13:35:00,0,"DWS-RQIS","HGCL2",4,25.1,64,9.2,0.15,1.13,,2.4,10.2,0.04,0.1,,7.09,0.016,2.67,5.3,12.2,"G2H020Q01","G22H"
101979,1991-01-15 13:40:00,0,"DWS-RQIS","NONE",,,,9.3,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-01-22 14:11:00,0,"DWS-RQIS","NONE",,,,10.9,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-02-12 14:08:00,0,"DWS-RQIS","NONE",,,,10.2,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-02-19 13:54:00,0,"DWS-RQIS","NONE",,,,9.4,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-02-26 13:00:00,0,"DWS-RQIS","NONE",,,,12.5,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-03-05 13:50:00,0,"DWS-RQIS","HGCL2",4,18.9,58,11.6,0.13,0.99,,2.7,11.1,0.02,0.04,,7.36,0.012,2.94,2,13.4,"G2H020Q01","G22H"
101979,1991-03-19 13:48:00,0,"DWS-RQIS","NONE",,,,16.9,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-03-26 14:40:00,0,"DWS-RQIS","NONE",,,,10.6,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-04-02 14:10:00,0,"DWS-RQIS","NONE",,,,25.1,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-04-09 13:58:00,0,"DWS-RQIS","HGCL2",13.8,49.6,164,30.5,0.15,3.12,,6.8,28.3,0.055,0.127,,7.7,0.014,5.57,8.9,42.8,"G2H020Q01","G22H"
101979,1991-04-16 14:17:00,0,"DWS-RQIS","NONE",,,,19.7,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-04-23 15:00:00,0,"DWS-RQIS","NONE",,,,35.1,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-04-30 13:35:00,0,"DWS-RQIS","NONE",,,,16,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-05-07 13:45:00,0,"DWS-RQIS","HGCL2",17.3,69.4,235,40.3,0.21,3.64,,8.7,41.4,0.053,0.163,,7.42,0.025,8.23,11.6,66.9,"G2H020Q01","G22H"
101979,1991-05-14 13:53:00,0,"DWS-RQIS","NONE",,,,39.3,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-05-21 13:50:00,0,"DWS-RQIS","NONE",,,,30.7,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-05-28 13:53:00,0,"DWS-RQIS","NONE",,,,16.1,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-06-04 14:40:00,0,"DWS-RQIS","HGCL2",6.7,33.2,87,17.5,0.11,1.61,,3.9,16.2,0.052,0.264,,7.38,0.014,4.93,7.1,13.9,"G2H020Q01","G22H"
101979,1991-06-11 14:44:00,0,"DWS-RQIS","NONE",,,,17.4,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-06-18 14:10:00,0,"DWS-RQIS","NONE",,,,19.2,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-06-25 14:39:00,0,"DWS-RQIS","NONE",,,,20.2,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-07-02 14:15:00,0,"DWS-RQIS","HGCL2",12.2,48.7,159,27.4,0.21,3.68,,6.8,27,0.02,0.693,,7.47,0.021,5.35,14.8,35.2,"G2H020Q01","G22H"
101979,1991-07-09 14:10:00,0,"DWS-RQIS","NONE",,,,28.2,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-07-16 13:50:00,0,"DWS-RQIS","NONE",,,,25.4,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-07-23 14:55:00,0,"DWS-RQIS","NONE",,,,24.5,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-07-30 13:52:00,0,"DWS-RQIS","HGCL2",8.1,30.8,101,20.5,0.18,3.02,,4.6,17.1,0.098,0.52,,8.5,0.022,2.91,13,18.2,"G2H020Q01","G22H"
101979,1991-08-06 13:55:00,0,"DWS-RQIS","NONE",,,,26.7,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-08-13 14:10:00,0,"DWS-RQIS","NONE",,,,8.6,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-08-20 14:00:00,0,"DWS-RQIS","NONE",,,,17.3,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-08-27 14:23:00,0,"DWS-RQIS","HGCL2",9.6,49.1,143,24.2,0.19,2.31,,6.6,25.1,0.02,0.422,,7.46,0.011,4.85,9,32.3,"G2H020Q01","G22H"
101979,1991-09-03 14:15:00,0,"DWS-RQIS","NONE",,,,18.3,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-09-10 14:35:00,0,"DWS-RQIS","NONE",,,,35.9,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-09-17 14:46:00,0,"DWS-RQIS","NONE",,,,17,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-09-24 15:00:00,0,"DWS-RQIS","HGCL2",12.5,52.1,172,31.4,0.22,3.9,,8.3,31.1,0.067,0.638,,7.8,0.029,13.08,16.4,36.6,"G2H020Q01","G22H"
101979,1991-10-01 14:00:00,0,"DWS-RQIS","NONE",,,,32.6,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-10-08 13:37:00,0,"DWS-RQIS","NONE",,,,30.8,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-10-15 16:26:00,0,"DWS-RQIS","NONE",,,,20.7,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-10-22 14:37:00,0,"DWS-RQIS","HGCL2",10.7,43,142,27.5,0.17,2.83,,7,24.3,0.085,0.391,,7.69,0.008,5.67,11.6,33,"G2H020Q01","G22H"
101979,1991-10-29 11:52:00,0,"DWS-RQIS","NONE",,,,24.3,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-11-05 12:43:00,0,"DWS-RQIS","NONE",,,,24.1,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-11-19 13:10:00,0,"DWS-RQIS","HGCL2",12.7,43.6,152,29.6,0.19,3.28,,5.8,26.8,0.02,0.856,,7.5,0.057,4.04,7.7,39.4,"G2H020Q01","G22H"
101979,1991-12-17 06:00:00,0,"DWS-RQIS","HGCL2",17.3,58.3,205,38.2,0.2,2.95,,8.2,34.3,0.02,0.177,,8.33,0.037,6.8,10.2,59.4,"G2H020Q01","G22H"
101979,1991-12-24 11:18:00,0,"DWS-RQIS","NONE",,,,12.6,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1991-12-31 14:00:00,0,"DWS-RQIS","NONE",,,,11.8,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-01-07 12:15:00,0,"DWS-RQIS","NONE",,,,12.6,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-01-07 12:16:00,0,"DWS-RQIS","NONE",,,,12.6,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-01-14 06:20:00,0,"DWS-RQIS","HGCL2",3.6,22.1,65,12.8,0.17,1.21,,3,10.7,0.045,0.051,,7.67,0.02,2.73,2,16.5,"G2H020Q01","G22H"
101979,1992-01-21 06:26:00,0,"DWS-RQIS","NONE",,,,11.4,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-01-28 06:21:00,0,"DWS-RQIS","NONE",,,,31.5,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-02-04 07:25:00,0,"DWS-RQIS","NONE",,,,42.3,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-02-11 06:35:00,0,"DWS-RQIS","HGCL2",4.6,20.3,65,12.8,0.13,1.08,,3.1,9.3,0.041,0.124,,7.5,0.042,2.99,10.2,13.1,"G2H020Q01","G22H"
101979,1992-02-18 06:36:00,0,"DWS-RQIS","NONE",,,,11,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-02-25 06:30:00,0,"DWS-RQIS","NONE",,,,25.3,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-03-03 06:35:00,0,"DWS-RQIS","NONE",,,,11,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-03-17 06:26:00,0,"DWS-RQIS","NONE",,,,26,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-03-24 06:48:00,0,"DWS-RQIS","NONE",,,,26,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-03-31 07:10:00,0,"DWS-RQIS","NONE",,,,11,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-04-07 15:20:00,0,"DWS-RQIS","HGCL2",7,25.2,97,18.9,0.14,1.7,,3.9,15.6,0.062,0.147,,7.35,0.055,4.43,6.7,29.2,"G2H020Q01","G22H"
101979,1992-04-14 12:23:00,0,"DWS-RQIS","NONE",,,,15,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-04-21 16:00:00,0,"DWS-RQIS","NONE",,,,7,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-04-28 14:10:00,0,"DWS-RQIS","NONE",,,,7,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-05-05 15:00:00,0,"DWS-RQIS","HGCL2",,,,19.4,,,,,,,,,7.53,,,,,"G2H020Q01","G22H"
101979,1992-05-12 14:10:00,0,"DWS-RQIS","NONE",,,,8,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-05-19 14:10:00,0,"DWS-RQIS","NONE",,,,9,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-05-26 13:40:00,0,"DWS-RQIS","NONE",,,,9,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-06-02 11:11:00,0,"DWS-RQIS","HGCL2",3.1,7.9,41,6.2,0.27,1.27,,1.4,3.6,0.091,0.166,,8.42,0.049,1,7.1,12.9,"G2H020Q01","G22H"
101979,1992-06-09 17:22:00,0,"DWS-RQIS","NONE",,,,25,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-06-16 06:49:00,0,"DWS-RQIS","NONE",,,,16,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-06-23 16:10:00,0,"DWS-RQIS","NONE",,,,11,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-06-30 08:15:00,0,"DWS-RQIS","HGCL2",6.4,35.5,102,20.3,0.3,1.82,,4.9,17.1,0.062,0.402,,7.33,0.013,4.19,10.7,18.8,"G2H020Q01","G22H"
101979,1992-07-07 16:30:00,0,"DWS-RQIS","NONE",,,,15,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-07-14 17:22:00,0,"DWS-RQIS","NONE",,,,19,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-07-21 06:49:00,0,"DWS-RQIS","NONE",,,,11,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-07-28 06:45:00,0,"DWS-RQIS","HGCL2",6.9,26.9,107,17.7,0.19,2.09,,5.1,17.6,0.053,0.258,,7.48,0.015,4.17,12.3,28.5,"G2H020Q01","G22H"
101979,1992-08-04 07:16:00,0,"DWS-RQIS","NONE",,,,16,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-08-11 07:00:00,0,"DWS-RQIS","NONE",,,,10,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-08-18 07:00:00,0,"DWS-RQIS","NONE",,,,18,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-08-25 08:50:00,0,"DWS-RQIS","HGCL2",7.8,31.5,108,20,0.2,3.2,,4.9,17.9,0.061,0.346,,7.53,0.027,3.1,11.6,23.6,"G2H020Q01","G22H"
101979,1992-09-01 07:00:00,0,"DWS-RQIS","NONE",,,,26,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-09-08 07:00:00,0,"DWS-RQIS","NONE",,,,23,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-09-15 07:00:00,0,"DWS-RQIS","NONE",,,,28,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-09-22 06:40:00,0,"DWS-RQIS","HGCL2",6.7,28.2,104,19.1,0.2,1.97,,5,16.6,0.02,0.295,,7.62,0.015,3.64,15.8,23,"G2H020Q01","G22H"
101979,1992-09-29 06:50:00,0,"DWS-RQIS","NONE",,,,21,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-10-06 06:18:00,0,"DWS-RQIS","NONE",,,,25,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-10-13 14:55:00,0,"DWS-RQIS","NONE",,,,18,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-10-20 06:50:00,0,"DWS-RQIS","HGCL2",10.3,45,149,24.6,0.12,2.5,,5.8,25.3,0.051,0.342,,7.43,0.012,4.9,13.3,37,"G2H020Q01","G22H"
101979,1992-10-27 06:45:00,0,"DWS-RQIS","NONE",,,,31,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-11-10 06:45:00,0,"DWS-RQIS","NONE",,,,9.8,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-11-17 06:40:00,0,"DWS-RQIS","HGCL2",7.9,30.5,118,20.1,0.25,2.19,,5.5,21,0.096,0.303,,7.97,0.034,6.23,9.5,32.2,"G2H020Q01","G22H"
101979,1992-11-24 06:20:00,0,"DWS-RQIS","NONE",,,,18,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-12-01 06:36:00,0,"DWS-RQIS","NONE",,,,11,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-12-08 07:00:00,0,"DWS-RQIS","NONE",,,,13,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-12-15 06:30:00,0,"DWS-RQIS","HGCL2",5.5,22.7,90,14.3,0.27,1.2,,4.4,15.3,0.057,0.091,,8.2,0.014,4.46,11.1,23.6,"G2H020Q01","G22H"
101979,1992-12-22 06:35:00,0,"DWS-RQIS","NONE",,,,11,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1992-12-29 06:16:00,0,"DWS-RQIS","NONE",,,,16,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-01-05 06:30:00,0,"DWS-RQIS","NONE",,,,8,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-02-02 06:40:00,0,"DWS-RQIS","NONE",,,,10,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-02-09 08:00:00,0,"DWS-RQIS","HGCL2",4.8,13.9,62,11.8,0.11,1.12,,2.5,11,0.041,0.068,,7.84,0.019,3.08,8.4,16.1,"G2H020Q01","G22H"
101979,1993-02-16 08:10:00,0,"DWS-RQIS","NONE",,,,12,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-02-23 07:10:00,0,"DWS-RQIS","NONE",,,,19.9,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-03-02 07:30:00,0,"DWS-RQIS","NONE",,,,25.7,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-03-09 07:30:00,0,"DWS-RQIS","HGCL2",14.3,42.8,178,28.9,0.26,3.7,,7.7,28.8,0.073,0.047,,7.56,0.026,6.29,6.6,60.1,"G2H020Q01","G22H"
101979,1993-03-16 08:30:00,0,"DWS-RQIS","NONE",,,,25.2,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-03-23 08:10:00,0,"DWS-RQIS","NONE",,,,28.7,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-03-30 08:15:00,0,"DWS-RQIS","NONE",,,,31.7,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-04-06 07:50:00,0,"DWS-RQIS","HGCL2",9.4,21,96,16,0.22,3.14,,3.3,12.3,0.02,0.276,,7.62,0.013,2.33,8.7,29.9,"G2H020Q01","G22H"
101979,1993-04-13 07:48:00,0,"DWS-RQIS","NONE",,,,10.6,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-04-20 08:00:00,0,"DWS-RQIS","NONE",,,,19.9,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-04-27 08:00:00,0,"DWS-RQIS","NONE",,,,22.8,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-05-04 07:00:00,0,"DWS-RQIS","HGCL2",9,41.1,134,24.3,0.2,2.94,,5.6,23.1,0.068,0.364,,7.48,0.015,4.98,9.9,33.4,"G2H020Q01","G22H"
101979,1993-05-11 07:25:00,0,"DWS-RQIS","NONE",,,,35.6,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-05-18 07:20:00,0,"DWS-RQIS","NONE",,,,32.6,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-05-25 07:15:00,0,"DWS-RQIS","NONE",,,,17.4,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-06-01 05:20:00,0,"DWS-RQIS","HGCL2",9.7,36.3,131,25.5,0.21,2.83,,5.6,22.1,0.048,0.539,,7.74,0.011,4.74,13.1,32,"G2H020Q01","G22H"
101979,1993-06-08 07:30:00,0,"DWS-RQIS","NONE",,,,27.7,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-06-15 07:00:00,0,"DWS-RQIS","NONE",,,,20.5,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-06-16 10:00:00,0,"DWS-RQIS","HGCL2",4.7,12.6,58,11.7,0.23,1.73,,2,8.8,0.052,0.662,,7.38,0.041,2.13,12.1,10.1,"G2H020Q01","G22H"
101979,1993-06-22 07:30:00,0,"DWS-RQIS","NONE",,,,32.8,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-07-06 10:10:00,0,"DWS-RQIS","NONE",,,,34.9,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-07-13 07:35:00,0,"DWS-RQIS","NONE",,,,21.2,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-07-20 07:25:00,0,"DWS-RQIS","NONE",,,,18.6,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-07-27 07:25:00,0,"DWS-RQIS","HGCL2",7.3,26.1,106,20.7,0.28,3.06,,4,15.5,0.085,0.396,,7.96,0.089,3.36,15.4,26.6,"G2H020Q01","G22H"
101979,1993-08-03 07:30:00,0,"DWS-RQIS","NONE",,,,14.6,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-08-10 07:30:00,0,"DWS-RQIS","NONE",,,,20.9,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-08-17 07:30:00,0,"DWS-RQIS","NONE",,,,24.9,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-08-24 07:25:00,0,"DWS-RQIS","HGCL2",9,36.8,134,24.9,0.26,2.55,,6.1,21.6,0.043,0.552,,7.84,0.027,5.28,13.1,34.5,"G2H020Q01","G22H"
101979,1993-08-31 07:15:00,0,"DWS-RQIS","NONE",,,,25.5,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-09-07 07:30:00,0,"DWS-RQIS","NONE",,,,24.2,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-09-21 07:10:00,0,"DWS-RQIS","HGCL2",12.2,54.9,194,32.5,0.16,2.48,,7.7,34.5,0.075,0.497,,7.43,0.029,7.25,15.9,51.9,"G2H020Q01","G22H"
101979,1993-09-28 07:20:00,0,"DWS-RQIS","NONE",,,,36.9,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-10-05 07:00:00,0,"DWS-RQIS","NONE",,,,25.4,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-10-19 07:00:00,0,"DWS-RQIS","HGCL2",7.2,30.6,111,19.7,0.31,1.9,,4.9,21.9,0.069,0.298,,7.35,0.024,6.37,7.4,28.8,"G2H020Q01","G22H"
101979,1993-11-02 06:45:00,0,"DWS-RQIS","NONE",,,,32.1,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-11-09 06:45:00,0,"DWS-RQIS","NONE",,,,27,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-11-16 06:55:00,0,"DWS-RQIS","HGCL2",13,40.8,179,28.2,0.3,2.1,,7.5,32.9,0.04,0.372,,7.37,0.04,6.26,12.8,55.3,"G2H020Q01","G22H"
101979,1993-11-23 06:45:00,0,"DWS-RQIS","NONE",,,,20.2,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1993-11-30 06:45:00,0,"DWS-RQIS","NONE",,,,25.5,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1994-01-04 06:55:00,0,"DWS-RQIS","HGCL2",3.9,11.4,47,10.9,0.2,0.92,,2.2,7.5,0.02,0.196,,7.56,0.023,0.92,5.6,11.9,"G2H020Q01","G22H"
101979,1994-01-11 06:45:00,0,"DWS-RQIS","NONE",,,,11.7,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1994-01-17 13:50:00,0,"DWS-RQIS","NONE",,,,60.1,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1994-01-18 06:40:00,0,"DWS-RQIS","NONE",,,,12.2,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1994-01-25 06:55:00,0,"DWS-RQIS","NONE",,,,11.6,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1994-02-01 06:49:00,0,"DWS-RQIS","HGCL2",9.9,14.6,92,13.9,0.18,1.37,,3.3,12,0.02,0.076,,7.83,0.02,2.6,7.8,35,"G2H020Q01","G22H"
101979,1994-02-08 06:40:00,0,"DWS-RQIS","NONE",,,,18.8,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1994-02-15 06:45:00,0,"DWS-RQIS","NONE",,,,11,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1994-02-22 06:45:00,0,"DWS-RQIS","NONE",,,,13.5,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1994-03-01 12:15:00,0,"DWS-RQIS","HGCL2",7.6,19.9,99,16.3,0.47,2.02,,3.9,14.9,0.02,0.099,,7.35,0.036,2.63,13.7,29.6,"G2H020Q01","G22H"
101979,1994-03-08 07:30:00,0,"DWS-RQIS","NONE",,,,17.3,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1994-03-15 08:20:00,0,"DWS-RQIS","NONE",,,,11.8,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1994-03-22 08:20:00,0,"DWS-RQIS","NONE",,,,10.6,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1994-03-29 08:30:00,0,"DWS-RQIS","HGCL2",3.9,12.9,58,9.8,0.16,1.68,,2.7,9.5,0.02,0.099,,7.31,0.016,2.06,9.2,14.7,"G2H020Q01","G22H"
101979,1994-04-05 08:30:00,0,"DWS-RQIS","NONE",,,,12.6,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1994-04-12 08:00:00,0,"DWS-RQIS","NONE",,,,13.2,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1994-04-19 08:15:00,0,"DWS-RQIS","NONE",,,,18.6,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1994-04-26 08:35:00,0,"DWS-RQIS","HGCL2",4.7,12.9,67,9.9,0.37,1.81,,2.9,10.4,0.02,0.126,,7.14,0.037,2.39,10.1,18.7,"G2H020Q01","G22H"
101979,1994-05-03 08:05:00,0,"DWS-RQIS","NONE",,,,12,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1994-05-10 08:10:00,0,"DWS-RQIS","NONE",,,,15,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1994-05-17 07:45:00,0,"DWS-RQIS","NONE",,,,24,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1994-05-24 08:30:00,0,"DWS-RQIS","HGCL2",5.3,15.8,66,11.4,0.21,1.88,,3.1,11.2,0.047,0.162,,7.49,0.024,2.15,9.4,15.2,"G2H020Q01","G22H"
101979,1994-05-31 08:00:00,0,"DWS-RQIS","NONE",,,,14,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1994-06-07 08:30:00,0,"DWS-RQIS","NONE",,,,24,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1994-06-14 08:30:00,0,"DWS-RQIS","NONE",,,,16,,,,,,,,,,,,,,"G2H020Q01","G22H"
101979,1994-06-21 08:45:00,0,"DWS-RQIS","HGCL2",6.4,31.3,99,18.5,0.38,3.11,,4.2,15.9,0.078,0.614,,7.47,0.07,1.94,16.5,14.8,"G2H020Q01","G22H"
